消火栓名,消火栓名(英語),消火栓分類,消防団,管理番号,都道府県名,市区町村名,行政区名,住所,対象範囲の直径(m),配水管口径(mm),貯水量(t),緯度,経度,分離器（有、無）,標準地域コード
消火栓,,消火栓,鯖江第13分団,243,福井県,鯖江市,,河和田町14-41,120,150,,35.9508877333,136.2691989278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,244,福井県,鯖江市,,河和田町14-7,120,50,,35.9512562556,136.2688873556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,245,福井県,鯖江市,,河和田町12-21,120,75,,35.9505817083,136.2690278556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,246,福井県,鯖江市,,河和田町14-9,120,50,,35.9510938194,136.2684742306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,247,福井県,鯖江市,,河和田町11-8,120,150,,35.9501195806,136.2684726194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,248,福井県,鯖江市,,河和田町13-12,120,50,,35.9506365444,136.2681185361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,249,福井県,鯖江市,,河和田町13-14,120,150,,35.949657825,136.2681462889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,250,福井県,鯖江市,,河和田町13-17,120,50,,35.9501432806,136.2675439111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,251,福井県,鯖江市,,河和田町13-11,120,150,,35.949262175,136.2679934333,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,252,福井県,鯖江市,,河和田町9-4,120,150,,35.9487333861,136.267853325,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,253,福井県,鯖江市,,河和田町7-17,120,150,,35.9483293944,136.2668341944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,254,福井県,鯖江市,,河和田町8-6,120,75,,35.9483362194,136.2663417361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,255,福井県,鯖江市,,河和田町7-4-1,120,150,,35.9479481778,136.2659806417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,256,福井県,鯖江市,,河和田町6-7,120,75,,35.9468416806,136.2651562778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,257,福井県,鯖江市,,河和田町7-2-1,120,150,,35.947773275,136.2650776806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,258,福井県,鯖江市,,河和田町2-22-4,120,50,,35.9484396972,136.2644655917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,259,福井県,鯖江市,,河和田町2-30-2,120,150,,35.9479891361,136.2634303667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,260,福井県,鯖江市,,別司町48-20,120,150,,35.9483897944,136.2624571444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,261,福井県,鯖江市,,別司町47-8,120,75,,35.9489659139,136.2623861028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,262,福井県,鯖江市,,別司町46-1,120,150,,35.9486961167,136.2611533944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,263,福井県,鯖江市,,別司町45-7-1,120,75,,35.9491377583,136.26104865,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,265,福井県,鯖江市,,別司町43-6,120,75,,35.9497081639,136.2608319278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,266,福井県,鯖江市,,別司町33-18,120,150,,35.9487271222,136.2600414972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,268,福井県,鯖江市,,別司町34-11,120,75,,35.9495248083,136.2602591389,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,269,福井県,鯖江市,,別司町34-2,120,150,,35.9488614278,136.2591623667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,270,福井県,鯖江市,,別司町31-27,120,75,,35.9495429972,136.2587328278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,271,福井県,鯖江市,,別司町31-22,120,100,,35.9489135583,136.2580264556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,272,福井県,鯖江市,,別司町25-28,120,100,,35.9490478056,136.2573077083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,273,福井県,鯖江市,,別司町31-7,120,75,,35.9495162167,136.2570647972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,274,福井県,鯖江市,,別司町30-19,120,75,,35.9500282278,136.2567878861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,275,福井県,鯖江市,,別司町24-11,120,75,,35.9484668,136.2564871139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,276,福井県,鯖江市,,別司町25-16,120,100,,35.9491211083,136.2559070444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,277,福井県,鯖江市,,別司町4-23,120,75,,35.9486273917,136.2554463278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,278,福井県,鯖江市,,別司町20-1,120,75,,35.9497552861,136.2555619,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,279,福井県,鯖江市,,別司町26-4-1,120,100,,35.9490883028,136.2552139139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,280,福井県,鯖江市,,東清水町3-2,120,75,,35.9511266556,136.2815711222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,281,福井県,鯖江市,,河和田町16-12,120,50,,35.952503525,136.2706948611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,282,福井県,鯖江市,,金谷町10-3,120,75,,35.9635522528,136.2840087861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,283,福井県,鯖江市,,金谷町20-6-2,120,75,,35.9648922417,136.2836099083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,284,福井県,鯖江市,,金谷町21-2-2,120,100,,35.9641024389,136.2842530028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,286,福井県,鯖江市,,金谷町27-5,120,100,,35.9651487806,136.2842708333,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,287,福井県,鯖江市,,金谷町25-6,120,100,,35.9649360194,136.2845582222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,288,福井県,鯖江市,,金谷町25-34,120,75,,35.9649085528,136.2849976028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,289,福井県,鯖江市,,金谷町27-1,120,75,,35.9655620028,136.2840898222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,290,福井県,鯖江市,,金谷町25-18,120,75,,35.9655871889,136.2853459528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,291,福井県,鯖江市,,金谷町26-5,120,75,,35.9661544861,136.2844726778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,292,福井県,鯖江市,,金谷町25-13,120,100,,35.9663309528,136.2853356583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,293,福井県,鯖江市,,河和田町19-6-1,100,200,,35.9507000139,136.2742511056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,294,福井県,鯖江市,,片山町8-21,120,75,,35.9510635389,136.2775561278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,295,福井県,鯖江市,,別司町41-34,120,200,,35.9471040056,136.2613769639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,296,福井県,鯖江市,,別司町34-17-3,120,150,,35.9478949639,136.258962475,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,297,福井県,鯖江市,,河和田町26-22-1,120,200,,35.9470381056,136.2701322222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,298,福井県,鯖江市,,北中町821,120,75,,35.9532157472,136.2802000944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,299,福井県,鯖江市,,莇生田町17-2-3,120,75,,35.94730695,136.2741567889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,300,福井県,鯖江市,,莇生田町23-8,120,200,,35.9491050222,136.2732311583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,301,福井県,鯖江市,,莇生田町18-6-1,120,75,,35.9456406722,136.2743842972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,302,福井県,鯖江市,,莇生田町20-4-4,120,75,,35.9448119861,136.2753098806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,303,福井県,鯖江市,,北中町24-95,120,75,,35.9539464417,136.2869360972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,304,福井県,鯖江市,,寺中町25-12,120,75,,35.9544053722,136.2891503694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,305,福井県,鯖江市,,莇生田町10-5-1,120,75,,35.9456254333,136.2721557278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,306,福井県,鯖江市,,上河内町19-37-2,120,75,,35.9476763694,136.3010236222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,307,福井県,鯖江市,,別司町42-1,120,75,,35.9494029389,136.2603514083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,308,福井県,鯖江市,,寺中町4-3-3,120,150,,35.9573561972,136.2822045917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,309,福井県,鯖江市,,上河内町35-14,120,100,,35.9474861333,136.3117664472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第13分団,310,福井県,鯖江市,,別司町1-4,120,100,,35.9491388583,136.2530751472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,158,福井県,鯖江市,,長泉寺2丁目4-20,120,75,,35.9526901083,136.188592025,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,159,福井県,鯖江市,,長泉寺町,120,75,,35.9520258278,136.1899855,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,234,福井県,鯖江市,,神中町2丁目,120,150,,35.9711438639,136.188265375,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第8分団,211,福井県,鯖江市,,糺町,120,75,,35.9776607806,136.1706544083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,160,福井県,鯖江市,,柳町4丁目,100,75,,35.9468701806,136.1920023889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,141,福井県,鯖江市,,宮前1丁目421－9,120,150,,35.9380647667,136.1901281556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,235,福井県,鯖江市,,北野町,120,75,,35.9638799528,136.1749148806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,236,福井県,鯖江市,,北野町,120,150,,35.9679743361,136.1755128389,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第11分団,158,福井県,鯖江市,,上野田町,120,75,,35.9376676167,136.1520637278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,142,福井県,鯖江市,,上鯖江1丁目1-2,120,150,,35.9381959722,136.1769981639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,237,福井県,鯖江市,,北野町,120,100,,35.9689597056,136.1734188306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第8分団,212,福井県,鯖江市,,糺町,120,100,,35.9721477083,136.1740403722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第10分団,197,福井県,鯖江市,,熊田町27-9-1,120,100,,35.9523320611,136.16793745,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第10分団,196,福井県,鯖江市,,大倉町17-6-12,120,150,,35.9624417694,136.1582099,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,101,福井県,鯖江市,,小黒町2丁目3-9,120,,40,35.9503719,136.1744562167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,102,福井県,鯖江市,,有定町2丁目12-6,120,,40,35.9454474444,136.1739794722,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,103,福井県,鯖江市,,小黒町1丁目3-5,120,,40,35.9492293722,136.1791276056,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,104,福井県,鯖江市,,桜町2丁目7-35,120,,40,35.9485339944,136.1801690833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,105,福井県,鯖江市,,桜町2丁目8-11,120,,40,35.9463787861,136.1798865583,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,106,福井県,鯖江市,,長泉寺町1丁目4-6,100,,26,35.9509550167,136.1861595556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,107,福井県,鯖江市,,長泉寺町1丁目2-49-6,120,,40,35.9509165611,136.1868972722,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,108,福井県,鯖江市,,本町4丁目6-15,120,,40,35.9497252361,136.1842034556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,109,福井県,鯖江市,,本町4丁目1-21,100,,40,35.9493970389,136.1863929028,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,110,福井県,鯖江市,,桜町3丁目4,120,,40,35.9483909,136.182353825,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,111,福井県,鯖江市,,本町4丁目10-7,120,,26,35.9481986333,136.1831946861,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,112,福井県,鯖江市,,本町3丁目2-38,120,,320,35.9472400056,136.1846721167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,113,福井県,鯖江市,,旭町3丁目6-24,120,,40,35.9479726694,136.1865991778,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,114,福井県,鯖江市,,旭町1丁目3-19,100,,70,35.9449427806,136.1884508639,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,116,福井県,鯖江市,,本町2丁目1-3,100,,40,35.9452269472,136.1857355083,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,117,福井県,鯖江市,,桜町1丁目1-16,100,,40,35.9453597278,136.1833159611,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,118,福井県,鯖江市,,桜町2丁目1-36,120,,40,35.9449403,136.1822274444,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,119,福井県,鯖江市,,桜町1丁目3-15,100,,50,35.9468244667,136.1817478167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,120,福井県,鯖江市,,柳町2丁目12-7,120,,40,35.9494471417,136.1904895694,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,121,福井県,鯖江市,,西山町5-16-7,120,,57,35.954362925,136.1819817361,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,122,福井県,鯖江市,,旭町4丁目9-10,120,,40,35.9498555889,136.1880921528,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,123,福井県,鯖江市,,本町2丁目3-21,100,,40,35.9460619806,136.1846328111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,124,福井県,鯖江市,,西山町11-7,120,,40,35.9558484806,136.1832098639,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,125,福井県,鯖江市,,旭町4丁目7-10,120,,40,35.9496105028,136.1872397167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,126,福井県,鯖江市,,西山町8-8,120,,40,35.9557977028,136.1821673833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,127,福井県,鯖江市,,有定町1丁目6-8,120,,40,35.9439446333,136.1772354833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,128,福井県,鯖江市,,長泉寺町1丁目23-12,120,,40,35.9516006444,136.1885182778,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,129,福井県,鯖江市,,小黒町1丁目8-12,120,,40,35.9532403278,136.1777348028,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,130,福井県,鯖江市,,小黒町1丁目1-12,120,,40,35.9511778889,136.1788857889,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,131,福井県,鯖江市,,柳町4丁目2-17,120,,40,35.9485913222,136.1923269944,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,132,福井県,鯖江市,,長泉寺町2丁目4,120,,40,35.9539995806,136.1859409833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,133,福井県,鯖江市,,西山町13-22,120,,40,35.9563624361,136.18495115,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,134,福井県,鯖江市,,柳町3丁目7-7,120,,40,35.9448137278,136.1925397639,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,135,福井県,鯖江市,,旭町3丁目1,120,,100,35.9470610639,136.188415975,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,136,福井県,鯖江市,,桜町2丁目7-1,120,,100,35.9479586389,136.1800276778,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,137,福井県,鯖江市,,柳町2丁目1-21,100,,40,35.9468113611,136.1890763361,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,138,福井県,鯖江市,,長泉寺2丁目3-11,120,,40,35.9547297611,136.1867958278,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第1分団,139,福井県,鯖江市,,小黒町2丁目9-109,120,,40,35.9513139111,136.1758299083,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,201,福井県,鯖江市,,宮前町2丁目15-11,120,,40,35.9338845222,136.187562325,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,202,福井県,鯖江市,,舟津町3丁目2-1,120,,40,35.9364300694,136.1819955194,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,203,福井県,鯖江市,,上鯖江2丁目9,120,,40,35.9363403639,136.1783495639,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,204,福井県,鯖江市,,深江町8-11,120,,30,35.9405628722,136.1838901167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,205,福井県,鯖江市,,日の出町6-37,120,,100,35.9418070167,136.1855939722,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,206,福井県,鯖江市,,日の出町3-4,120,,40,35.9423852167,136.1884769472,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,207,福井県,鯖江市,,屋形町9-10,100,,85,35.9428517028,136.1838988389,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,208,福井県,鯖江市,,旭町1丁目5-3,100,,20,35.9443555306,136.1872742472,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,209,福井県,鯖江市,,本町1丁目1-2,120,,50,35.9436062778,136.1857659778,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,210,福井県,鯖江市,,柳町1丁目6,120,,40,35.9444369528,136.1895531806,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,211,福井県,鯖江市,,住吉町1丁目3,120,,40,35.9421226917,136.181737425,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,212,福井県,鯖江市,,住吉町3丁目4,120,,40,35.9407409722,136.1801432667,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,213,福井県,鯖江市,,住吉町2丁目11,120,,40,35.9393707444,136.1771052833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,214,福井県,鯖江市,,住吉町3丁目7,120,,40,35.9421431778,136.1768311417,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,215,福井県,鯖江市,,日の出町6-37,120,,41,35.9417587056,136.1872216944,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,216,福井県,鯖江市,,屋形町1,100,,320,35.944512525,136.1839549917,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,217,福井県,鯖江市,,舟津町4丁目8,120,,40,35.9346095667,136.1813224167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,218,福井県,鯖江市,,舟津町2丁目1,120,,40,35.9388239889,136.1830129806,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,219,福井県,鯖江市,,舟津町3丁目1,120,,40,35.9358440861,136.1827392611,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,220,福井県,鯖江市,,舟津町4丁目8,120,,40,35.9309145833,136.1812771917,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,221,福井県,鯖江市,,上鯖江2丁目2,120,,40,35.9345044,136.1792120889,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,222,福井県,鯖江市,,舟津町4丁目5-20,120,,40,35.9328753222,136.1810600222,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,223,福井県,鯖江市,,舟津町4丁目7-8,120,,40,35.9340806611,136.184823,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,224,福井県,鯖江市,,横江町2丁目2,120,,100,35.9417915833,136.1921444028,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,225,福井県,鯖江市,,舟津町5丁目2-19,120,,40,35.9331278111,136.1783288417,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,226,福井県,鯖江市,,宮前町2丁目9,120,,40,35.9312137667,136.1843824667,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,227,福井県,鯖江市,,舟津町3丁目5-5,120,,40,35.9374364083,136.1812539417,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,228,福井県,鯖江市,,舟津町5丁目5-5,120,,40,35.9312797278,136.1789161389,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,229,福井県,鯖江市,,舟津町1丁目2,120,,100,35.9387372389,136.1882897528,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第2分団,230,福井県,鯖江市,,横江町1丁目,120,,40,35.940269975,136.1892138472,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,301,福井県,鯖江市,,下新庄町60,120,,40,35.9355186972,136.2131572222,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,302,福井県,鯖江市,,新町8-30,120,,40,35.9410943833,136.2068377333,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,304,福井県,鯖江市,,下新庄町52-70,120,,40,35.9348831444,136.2119048139,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,305,福井県,鯖江市,,横越町19-1,120,,40,35.947117625,136.2016757139,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,306,福井県,鯖江市,,横越町12-21,120,,40,35.9446772444,136.2054149139,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,307,福井県,鯖江市,,定次町9-16,120,,40,35.9363406194,136.1958774,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,308,福井県,鯖江市,,横越町22-37,120,,40,35.9474898722,136.2046059306,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,309,福井県,鯖江市,,下新庄町52-26,120,,40,35.9340271306,136.2114670778,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,310,福井県,鯖江市,,横越町13-56,120,,40,35.9449965806,136.2029152889,無,http://statdb.nstac.go.jp/lod/sac/C18207
